kategori,text
2,"['back', 'biceps', 'today', 'ended', 'workout', 'x', 'x', 'x', 'bench', 'car']"
2,"['feeling', 'chubby', 'try', 'min', 'car', 'workout']"
2,"['fit', 'fit', 'every', 'morning', 'start', 'day', 'right', 'hit', 'weight', 'training', 'car']"
2,"['equalizer', 'amazing', 'episode', 'always', 'feel', 'like', 'get', 'car', 'workout', 'wow', 'favorite', 'scene', 'slid', 'would', 'robber', 'take', 'keep', 'getting', 'shot', 'police', 'gun', 'wasnt', 'loaded', 'fantastic', 'acting', 'writing']"
2,"['care', 'whole', 'point', 'hi', 'effective', 'car', 'efficient', 'good', 'job', 'spending', 'time', 'workout', 'need', 'getting', 'le', 'privilege']"
2,"['walking', 'workout', 'car', 'see', 'far', 'anything', 'go', 'cant', 'tell', 'fancy', 'arent', 'routine', 'whenever', 'either']"
2,"['starting', 'week', 'right', 'gym', 'session']"
2,"['also', 'brought', 'back', 'one', 'old', 'start', 'car', 'trying', 'bring', 'back', 'old']"
2,"['love', 'gym', 'much', 'train', 'every', 'day', 'getting', 'way', 'best', 'progress', 'body', 'need', 'rest', 'grow', 'give', 'stimulus', 'gym', 'let', 'grow', 'outside', 'gym', 'instead', 'lifting', 'every', 'day', 'recommend', 'expanding']"
2,"['even', 'added', 'car', 'workout']"
2,"['think', 'try', 'get', 'fay', 'car', 'lift', 'x', 'week']"
2,"['car', 'ring', 'think', 'eating', 'better', 'protein', 'le', 'junk', 'seeing', 'progress', 'trying', 'give']"
2,"['minute', 'jump', 'rope', 'workout', 'fat', 'loss', 'burn', 'fast', 'car', 'skipping', 'jump', 'rope', 'skip', 'jump']"
2,"['graham', 'getting', 'back', 'workout', 'routine', 'today', 'biggest', 'thing', 'way', 'balance', 'car', 'strength', 'training']"
2,"['min', 'championship', 'arm', 'workout', 'champion', 'day', 'car', 'car', 'hi', 'homework', 'intensity']"
2,"['exactly', 'training', 'gain', 'want', 'go', 'gym', 'every', 'day', 'car', 'since', 'time', 'also', 'kill', 'gain', 'need', 'proper', 'workout', 'split', 'enough', 'rest', 'body']"
2,"['min', 'de', 'min', 'de', 'pro', 'u', 'r', 'min', 'de', 'car', 'gas', 'p', 'um']"
2,"['get', 'shake', 'leg', 'learn', 'dance', 'low', 'impact', 'car', 'workout', 'practice', 'easy', 'follow', 'choreography', 'park', 'register', 'visit']"
2,"['thank', 'car', 'workout', 'north', 'station', 'platform', 'go', 'platform', 'platform', 'head', 'train', 'wont', 'move', 'next', 'min', 'back', 'forth', 'ridiculous']"
2,"['didnt', 'even', 'car', 'still', 'work', 'two']"
2,"['minute', 'full', 'body', 'strengthening', 'workout', 'trainer', 'month', 'club', 'well', 'good', 'car', 'training', 'car', 'hi', 'hi', 'training', 'hi', 'intensity', 'training']"
2,"['minute', 'full', 'body', 'car', 'workout', 'running', 'place', 'via']"
2,"['workout', 'car', 'circuit', 'bike', 'n', 'non', 'chain', 'monkey', 'monkey', 'misfit', 'monkey', 'misfit']"
2,"['workout', 'car', 'come', 'long', 'way', 'form', 'never', 'word', 'alone', 'anyway', 'starting', 'love', 'maybe', 'ill', 'post', 'video', 'soon', 'gym', 'life']"
2,"['raise', 'heart', 'rate', 'enough', 'skip', 'car', 'workout']"
2,"['n', 'day', 'daily', 'weight', 'n', 'take', 'unsure', 'counting', 'burn', 'extra', 'cal', 'anyways', 'n', 'workout', 'k', 'home', 'workout', 'car']"
2,"['lo', 'best', 'recovery', 'weird', 'wife', 'rebound', 'case', 'took', 'get', 'back', 'previous', 'car', 'level', 'workout', 'daily']"
2,"['one', 'hour', 'workout', 'shouldnt', 'spent', 'car', 'equipment', 'valuable', 'time']"
2,"['sweaty', 'gym', 'workout', 'car', 'place', 'fitness']"
2,"['best', 'thing', 'casually', 'getting', 'back', 'lifting', 'need', 'work', 'girl', 'week', 'dont', 'run', 'short', 'warm', 'go', 'mindlessly', 'shove', 'heavy', 'around', 'much', 'better', 'car']"
2,"['tomorrow', 'stop', 'pier', 'park', 'free', 'fitness', 'park', 'session', 'prime', 'cycle', 'body', 'full', 'body', 'workout', 'high', 'intensity', 'ad', 'car', 'body', 'weight', 'strengthen', 'condition', 'sculpt', 'n']"
2,"['skinny', 'weight', 'good', 'look', 'thinner', 'could', 'try', 'gaining', 'muscle', 'converting', 'fat', 'muscle', 'eating', 'protein', 'non', 'car', 'exercise', 'like', 'hit', 'light', 'weight', 'lifting']"
2,"['use', 'maintenance', 'calculator', 'eat', 'couple', 'hundred', 'le', 'maintenance', 'goal', 'daily', 'steady', 'day', 'gym', 'min', 'session', 'car', 'week', 'set', 'n', 'keep', 'simple', 'push', 'pull', 'workout', 'split']"
2,"['ironman', 'athlete', 'heart', 'doctor', 'design', 'car']"
2,"['day', 'car', 'done', 'bit', 'today', 'weight', 'empty', 'stomach', 'post', 'workout', 'fasting', 'since', 'last', 'night', 'water', 'going', 'eat', 'enormous', 'healthy', 'protein', 'meal']"
2,"['link', 'link', 'work', 'n', 'fitness', 'fit', 'social', 'fitness', 'model', 'fitness', 'addict', 'po', 'workout', 'car', 'gym', 'train', 'training', 'health', 'healthy', 'health', 'healthy', 'active', 'motivation', 'good', 'health']"
2,"['like', 'car', 'living', 'drink', 'decent', 'amount', 'dont', 'focus', 'hard', 'diet', 'work', 'average', 'diet']"
2,"['never', 'one', 'car', 'although', 'didnt', 'work', 'much', 'meant', 'lighthearted', 'joke', 'gleam', 'eye']"
2,"['treadmill', 'exercise', 'bike', 'understand', 'one', 'better', 'car', 'workout']"
2,"['fitness', 'motivation', 'n', 'golf', 'national', 'squad', 'snap', 'fitness', 'important', 'car', 'week', 'bra', 'trophy', 'golf', 'squad', 'fitness', 'fitness', 'journey']"
2,"['enough', 'already', 'anyone', 'else', 'would', 'run']"
2,"['workout', 'least', 'k', 'n', 'car', 'dancing', 'time', 'week']"
2,"['morning', 'workout', 'join', 'u', 'tonight', 'car', 'drumming', 'fun', 'nutrition', 'n', 'downtown', 'north', 'car', 'drumming', 'equipment', 'provided']"
2,"['finished', 'fitness', 'car', 'workout', 'calisthenics', 'along', 'river', 'city', 'nature', 'everyday', 'nature', 'photography', 'photography', 'photo', 'walk', 'life', 'photography', 'discover', 'explore']"
2,"['day', 'learning', 'handstand', 'n', 'calisthenics', 'homework', 'body', 'weight', 'workout', 'transformation', 'handstand', 'handstand', 'entertainment', 'fitness', 'workout', 'fitness', 'motivation', 'tutorial', 'fitness', 'journey', 'exercise', 'car', 'motivation', 'inspiration']"
2,"['stop', 'oil', 'like', 'getting', 'good', 'workout', 'car', 'important', 'health', 'thanks', 'great', 'exercise', 'tip']"
2,"['car', 'bed', 'first', 'workout', 'gym', 'later', 'one', 'joining', 'fitness']"
2,"['workout', 'complete', 'happy', 'car', 'workout', 'motivation', 'heart', 'disease', 'anxiety', 'fitness', 'journey']"
2,"['need', 'start', 'car', 'hate', 'running']"
2,"['f', 'best', 'way', 'spend', 'long', 'today', 'gym', 'didnt', 'stop', 'got', 'insane', 'car', 'session', 'workout', 'get', 'moving', 'always', 'indeed']"
2,"['extra', 'spicy', 'guy', 'used', 'fitness', 'work', 'strength', 'muscle', 'car', 'sport', 'also', 'get', 'used', 'carrying', 'heavy', 'stuff', 'wearing', 'big', 'day']"
2,"['one', 'day', 'fast', 'liquid', 'fast', 'ate', 'cal', 'next', 'three', 'day', 'repeated', 'twice', 'n', 'ni', 'k', 'daily', 'car', 'lot']"
2,"['crotch', 'one', 'favorite', 'car', 'class', 'like', 'club', 'basically', 'ba']"
2,"['decided', 'break', 'workout', 'quarter', 'quarter', 'hi', 'car']"
2,"['weight', 'loss', 'workout', 'steady', 'state', 'car', 'full', 'body', 'burn', 'n']"
2,"['healthy', 'competition', 'good', 'sense', 'inspiring', 'pushing', 'eating', 'healthy', 'gym', 'car']"
2,"['play', 'em', 'sah', 'workout', 'first', 'w', 'l', 'car', 'first', 'fa', 'car', 'first', 'da', 'da']"
2,"['hit', 'chest', 'biceps', 'car', 'got', 'incline', 'rep', 'chest', 'press', 'rep', 'decline', 'rep', 'curl', 'machine', 'rep', 'great', 'workout', 'go', 'get', 'workout', 'car', 'good', 'heart', 'go', 'grow', 'fam', 'got']"
2,"['much', 'weight', 'think', 'ill', 'lose', 'month', 'h', 'car', 'around', 'h', 'home', 'per', 'week', 'eating', 'snack', 'weight', 'much', 'need', 'waist', 'go', 'like']"
2,"['day', 'car', 'hit', 'workout', 'may', 'mu', 'gym', 'city', 'eagle', 'pas', 'would', 'like', 'thank', 'donated', 'door', 'day', 'next', 'free', 'car', 'class', 'june']"
2,"['hurt', 'wrist', 'yesterday', 'might', 'take', 'week', 'workout', 'car']"
5,"['powerful', 'fitness', 'tip', 'men', 'maximize', 'testosterone', 'easiest', 'marker', 'seen', 'n', 'wake', 'raging', 'morning', 'wood', 'every', 'single', 'day', 'dont', 'inadequate', 'need', 'make', 'change']"
5,"['aging', 'well', 'healthy', 'happy', 'age']"
5,"['meet', 'bodybuilder', 'quad', 'guy']"
5,"['ill', 'e', 'fitness', 'finance', 'e', 'journey', 'n', 'fitness', 'general', 'advice', 'n', 'finance', 'money', 'management', 'biz', 'credit']"
5,"['join', 'trainer', 'pro', 'fitness', 'journey', 'get', 'expert', 'guidance', 'daily', 'hit', 'subscribe', 'embark', 'adventure', 'together', 'relationship', 'motivation', 'heartbreak', 'healing', 'girl', 'motivation', 'sport', 'like', 'time', 'training']"
5,"['bed', 'healing', 'bed']"
5,"['healthy', 'one', 'time', 'thing', 'habit', 'make', 'fitness', 'part', 'daily', 'routine', 'watch', 'body', 'mind', 'soul', 'fitness', 'healthy', 'train', 'intent']"
5,"['like', 'tweet', 'consider', 'joining', 'weekly', 'newsletter', 'give', 'enhance', 'health', 'life', 'fitness', 'join']"
5,"['exercise', 'also', 'lead', 'done', 'properly', 'following', 'safe', 'injury', 'free', 'fitness', 'routine', 'follow', 'u', 'related', 'content', 'n', 'cage', 'nut', 'healthy', 'body', 'workout', 'fitness', 'everyday']"
5,"['mental', 'health', 'awareness', 'month', 'annually', 'may', 'day', 'share', 'tip', 'work', 'fight', 'raise', 'awareness', 'offer', 'support', 'community', 'enough', 'week', 'address', 'way', 'strengthen', 'mental', 'fitness']"
5,"['dominate', 'corn', 'hole', 'contest', 'weekend', 'pro', 'z', 'n', 'ski', 'insider', 'memorial', 'day', 'game', 'n', 'read', 'article', 'corn', 'hole', 'memorial', 'day', 'memorial', 'day', 'weekend', 'corn', 'hole', 'training']"
5,"['u', 'mero', 'welcome', 'aboard', 'even', 'still', 'learn', 'stuff', 'adapt', 'make', 'better', 'always', 'keep', 'eye', 'n', 'ni', 'learned', 'lot', 'coming', 'fitness', 'twitter']"
5,['fitness']
5,"['fitness', 'tip', 'day', 'great', 'way', 'finding', 'motivation', 'active', 'schedule', 'time', 'friend', 'family', 'member', 'colleague', 'physical', 'activity', 'help', 'make', 'activity', 'something', 'look', 'forward']"
5,"['strong', 'fitness', 'model', 'n', 'fitness', 'fitness', 'girl', 'fitness', 'motivation', 'fitness', 'model', 'fit', 'fitness', 'gym', 'gym', 'life', 'gymnastics', 'gym', 'time', 'workout', 'motivation', 'workout', 'fit', 'physique', 'aesthetic', 'way', 'coach', 'fit', 'gym', 'fitness', 'burn', 'drain']"
5,"['workplace', 'discrimination', 'avoid', 'prevent', 'fitness', 'business']"
5,"['exercise', 'older', 'physical', 'activity', 'great', 'way', 'older', 'gain', 'substantial', 'health', 'maintain', 'independence', 'source', 'national', 'institute', 'aging', 'n', 'unfit', 'exercise', 'fitness', 'sport', 'yoga']"
5,"['q', 'feel', 'like', 'waist', 'got', 'snatched', 'na', 'yes', 'good', 'look', 'feel', 'great', 'want', 'earn', 'searching', 'fitness', 'wellness', 'use', 'emu', 'invitation', 'code', 'get', 'cash', 'join', 'store']"
5,"['top', 'fils', 'win', 'odds', 'n', 'head', 'final', 'set', 'na', 'kashima', 'lot', 'tennis', 'tournament', 'fitness', 'could', 'key', 'set', 'fils', 'bet', 'le', 'serving', 'first', 'home', 'support']"
5,"['top', 'cycling', 'uphill', 'promise', 'get', 'easier', 'practice', 'handy', 'guide', 'fitness', 'pro', 'elle', 'tackle', 'bike', 'x', 'elle']"
5,"['meta', 'ether', 'spirit', 'ether', 'vision', 'c', 'valley', 'good', 'going', 'vision', 'spirit', 'ether', 'notice', 'everything', 'trust', 'almost', 'regardless', 'already', 'many', 'fitness', 'keep', 'growing', 'brother']"
5,"['real', 'chance', 'sign', 'striker', 'harry', 'summer', 'deal', 'could', 'see', 'hazard', 'go', 'way', 'source', 'mirror', 'football', 'n', 'sport', 'fitness', 'training', 'gym', 'motivation', 'workout', 'sport', 'fit', 'football', 'love', 'fitness', 'motivation']"
5,"['dad', 'said', 'waiting', 'take', 'health', 'seriously', 'gave', 'diet', 'cant', 'want', 'fitness', 'health', 'guy', 'man', 'swear']"
5,"['hurt', 'bench', 'press', 'go', 'help', 'eliminate', 'shoulder', 'pain', 'increase', 'bench', 'press', 'thread']"
5,"['stranger', 'awesome', 'stuff', 'stranger', 'great', 'voice', 'fitness', 'space', 'friendly', 'tip', 'ton', 'growth', 'come', 'lower', 'end', 'rep', 'range', 'ton', 'growth', 'also', 'come', 'upper', 'half', 'well', 'get', 'range', 'motion', 'lean', 'back', 'slightly', 'curl']"
5,"['stick', 'fundamental', 'training', 'really', 'come', 'n', 'fancy', 'stuff', 'important', 'like', 'end', 'workout', 'n', 'fitness', 'fitness', 'gym', 'motivation', 'feeling']"
5,"['boost', 'gain', 'testosterone', 'natural', 'zinc', 'hormone', 'regulation', 'magnesium', 'muscle', 'nerve', 'function', 'vitamin', 'bone', 'health', 'testosterone', 'production', 'dont', 'neglect', 'essential', 'die', 'fitness', 'nutrition', 'testosterone', 'muscle', 'growth']"
5,"['fletcher', 'old', 'king']"
5,"['workout', 'motivation', 'gym', 'training', 'n', 'fitness', 'get', 'fit', 'life', 'healthy', 'n', 'workout', 'motivation', 'fam', 'fitness', 'journey', 'fit', 'inspiration', 'exercise', 'daily', 'n', 'healthy', 'living', 'fitness', 'n', 'strong', 'skinny', 'fitness', 'addict', 'fit', 'fit', 'body']"
5,"['fit', 'provide', 'workout', 'nutrition', 'motivational', 'support', 'help', 'achieve', 'fitness', 'fit', 'fit']"
5,"['one', 'year', 'contract', 'extension', 'city', 'june', 'source', 'man', 'city', 'n', 'sport', 'fitness', 'training', 'gym', 'motivation', 'workout', 'sport', 'fit', 'football', 'love', 'fitness', 'motivation', 'good', 'running']"
5,"['fitness', 'question', 'fitness', 'health', 'fitness', 'healthy', 'food', 'healthy', 'healthy', 'fitness']"
5,"['anti', 'fragile', 'man', 'top', 'stay', 'lean', 'water', 'n', 'protein', 'every', 'meal', 'n', 'involve', 'walking', 'every', 'activity', 'n', 'limit', 'alcohol', 'consumption', 'drink', 'day', 'n', 'lay', 'sun', 'least', 'day']"
5,"['quick', 'dum', 'bell', 'lateral', 'lean', 'bit', 'forward', 'tuck', 'chin', 'n', 'stay', 'tall', 'dont', 'hunch', 'back', 'n', 'movement', 'n', 'waist', 'parallel', 'ground', 'n', 'bend', 'elbow', 'around', 'de', 'green', 'raise', 'dumbbell', 'pinky', 'finger', 'side', 'ceiling']"
5,"['ready', 'unlock', 'secret', 'stress', 'free', 'travel', 'discover', 'top', 'making', 'enjoyable', 'sticking', 'health', 'fitness', 'learn']"
5,"['feel', 'comfortable', 'gym', 'start', 'small', 'build', 'confidence', 'watch', 'rest', 'series', 'help', 'feel', 'comfortable', 'gym', 'join', 'e', 'everyone']"
5,"['lot', 'people', 'think', 'bench', 'press', 'chest', 'exercise', 'going', 'show', 'else', 'missing', 'implement', 'watch', 'bench', 'press', 'increase', 'keeping', 'healthy']"
5,"['golf', 'fitness', 'get', 'ready', 'n', 'click', 'link', 'n', 'n', 'n', 'share', 'subscribe', 'n', 'n', 'golf', 'fitness', 'golf', 'golf', 'swing', 'golf', 'course', 'golf', 'workout', 'tour', 'golf', 'golfer', 'fit', 'golfer', 'girl', 'golf', 'life']"
5,"['simple', 'yet', 'effective', 'bring', 'gradual', 'eating', 'n', 'portion', 'control', 'n', 'increase', 'taken', 'opt', 'whole', 'n', 'reduce', 'alcohol', 'n', 'drink', 'water', 'n', 'include', 'lean', 'protein', 'n', 'limit', 'fast', 'n', 'plan', 'prepare', 'n', 'seek', 'help', 'fitness', 'coach']"
5,"['know', 'hydrated', 'crucial', 'optimal', 'athletic', 'performance', 'dont', 'forget', 'drink', 'plenty', 'water', 'l', 'fitness', 'hydration', 'fitness']"
5,"['like', 'content', 'like', 'might', 'enjoy', 'weekly', 'newsletter', 'inner', 'circle', 'scoop', 'ill', 'share', 'actionable', 'health', 'fitness', 'help', 'get', 'lean', 'live', 'healthy', 'life', 'join']"
5,"['look', 'younger', 'facial', 'fitness', 'anti', 'aging', 'program', 'program', 'designed', 'help', 'reduce', 'tighten', 'skin', 'restore', 'youthful', 'appearance', 'program', 'series', 'facial', 'nutrition']"
5,"['fitness', 'journey', 'community', 'engagement', 'sweat', 'coin', 'community', 'share', 'active', 'source', 'inspiration', 'support', 'connect', 'like', 'minded', 'also', 'striving', 'lead']"
5,"['schizophrenia', 'coping', 'recognize', 'schizophrenia', 'get', 'help', 'need']"
5,"['blended', 'family', 'step', 'bond', 'deal', 'step', 'family']"
5,"['actually', 'got', 'free', 'best', 'track', 'work', 'office', 'job', 'travel', 'business', 'get']"
5,"['think', 'best', 'exercise', 'lose', 'weight', 'n', 'looking', 'shed', 'extra', 'right', 'routine', 'make', 'huge', 'difference', 'five', 'help', 'lose', 'weight', 'effectively', 'fitness', 'weight', 'loss', 'journey']"
5,"['home', 'law', 'minister', 'k', 'mug', 'inspiration', 'many', 'fitness', 'need', 'maintain', 'fitness', 'able', 'carry', 'day', 'day', 'life', 'without', 'age', 'possible']"
5,"['han', 'policeman']"
5,"['week', 'help', 'exercise', 'get']"
5,"['financial', 'fitness', 'tip', 'diversify', 'like', 'diversify', 'spread', 'explore', 'different', 'optimize', 'diversify', 'success']"
5,"['perfect', 'example', 'pretend', 'help', 'fitness', 'get', 'organic', 'traffic', 'create', 'content', 'daily', 'competency', 'space', 'fitness', 'n', 'case', 'fitness', 'n', 'fitness']"
5,"['delicious', 'beef', 'gravy', 'microwave', 'oven', 'via', 'food', 'n', 'like', 'share', 'comment']"
5,"['n', 'fitness', 'calculator', 'top', 'top', 'fitness', 'protein', 'calculator', 'health', 'calculator', 'finance', 'calculator']"
5,"['victor', 'designed', 'look', 'great', 'n', 'nu', 'include', 'section', 'valuable', 'fitness', 'news', 'engaging', 'audience']"
5,"['miss', 'best', 'protein', 'go', 'without', 'blowing', 'calorie', 'budget']"
5,"['need', 'drop', 'maintain', 'good', 'fitness', 'strength', 'inhumane']"
5,"['help', 'get', 'leaner', 'fitter']"
5,"['join', 'u', 'well', 'share', 'fitness', 'wellness', 'journey', 'fit', 'fam', 'po', 'nutrition', 'nutritionist', 'fitness', 'motivation', 'fitness', 'model', 'fitness', 'guru', 'fitness', 'girl', 'fitness', 'fitness', 'hi', 'keto', 'diet']"
5,"['fitness', 'tip', 'get', 'rest', 'dont', 'grow', 'gym', 'grow', 'asleep', 'recovery', 'important', 'workout']"
5,"['nut', 'system', 'cost', 'uniquely', 'start', 'day', 'three', 'breakfast', 'lunch', 'dinner', 'diet', 'made']"
5,"['end', 'gym', 'b', 'di', 'yang', 'fitness', 'healthy', 'living']"
5,"['fitness', 'beauty', 'fitness', 'beauty', 'nutrition']"
5,"['nothing', 'like', 'crackle', 'fire', 'relax', 'combine', 'love', 'sauna', 'enchanting', 'ambience', 'fire', 'put', 'together', 'help', 'health', 'wellness', 'fitness', 'via', 'via', 'sauna']"
5,"['fun', 'fact', 'know', 'low', 'calorie', 'diet', 'make', 'weight', 'loss', 'fitness', 'easier', 'achieve', 'healthy', 'eating', 'fitness', 'n']"
5,"['join', 'global', 'employee', 'health', 'fitness', 'month', 'discover', 'world', 'wellness', 'call', 'doctor', 'get', 'comprehensive', 'wellness', 'profile', 'blood', 'test', 'fitness', 'profile', 'health', 'call', 'u', 'n', 'employee', 'health', 'month', 'stay', 'healthy']"
5,"['unlock', 'secret', 'better', 'surprising', 'tip', 'dont', 'miss', 'taking', 'fitness', 'routine', 'next', 'level', 'fitness', 'motivation', 'workout', 'healthy']"
5,"['way', 'boost', 'bench', 'press']"
5,"['health', 'health', 'fitness', 'beauty', 'beauty', 'fitness', 'health']"
5,"['sweet', 'potato', 'join', 'list', 'stay', 'health', 'fitness', 'nutrition', 'health', 'wealth', 'good', 'health']"
